matchup,round,opening_index,low_player,high_player,low_rating,high_rating,low_color,white,black,white_elo,black_elo,result,low_score,termination,plies,full_moves,config_hash,opening_suite,source_pgn
maia3-1600__vs__maia3-2100,169,85,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,78,39,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,170,85,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,85,43,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,171,86,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,48,24,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,172,86,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,61,31,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,173,87,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,70,35,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,174,87,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,0-1,1.0,checkmate,108,54,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,175,88,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,102,51,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,176,88,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,77,39,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,177,89,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,106,53,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,178,89,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,0-1,1.0,checkmate,110,55,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,179,90,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,80,40,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,180,90,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,39,20,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,181,91,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,64,32,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,182,91,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1/2-1/2,0.5,insufficient material,130,65,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,183,92,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,1-0,1.0,checkmate,17,9,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,184,92,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1/2-1/2,0.5,threefold repetition,65,33,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,185,93,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,68,34,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,186,93,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,57,29,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,187,94,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,86,43,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,188,94,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1/2-1/2,0.5,threefold repetition,124,62,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,189,95,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,68,34,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,190,95,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,0-1,1.0,checkmate,28,14,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,191,96,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,166,83,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,192,96,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,63,32,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,193,97,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,72,36,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,194,97,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,107,54,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,195,98,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,116,58,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,196,98,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1/2-1/2,0.5,insufficient material,130,65,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,197,99,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,136,68,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,198,99,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,53,27,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,199,100,MAIA3 1600,MAIA3 2100,1600,2100,White,MAIA3 1600,MAIA3 2100,1600,2100,0-1,0.0,checkmate,110,55,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2100,200,100,MAIA3 1600,MAIA3 2100,1600,2100,Black,MAIA3 2100,MAIA3 1600,2100,1600,1-0,0.0,checkmate,77,39,1e291f3bf1c4180d559b85da91adb80d50b072d9681173eb1b49984378831a62,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2100.pgn
maia3-1600__vs__maia3-2300,1,1,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,40,20,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,2,1,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,insufficient material,94,47,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,3,2,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,128,64,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,4,2,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,57,29,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,5,3,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,96,48,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,6,3,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,171,86,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,7,4,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,118,59,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,8,4,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,135,68,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,9,5,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,26,13,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,10,5,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,142,71,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,11,6,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,92,46,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,12,6,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,31,16,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,13,7,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,64,32,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,14,7,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,45,23,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,15,8,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,183,92,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,16,8,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,151,76,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,17,9,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,131,66,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,18,9,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,53,27,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,19,10,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,120,60,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,20,10,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,103,52,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,21,11,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,95,48,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,22,11,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,101,51,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,23,12,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,97,49,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,24,12,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,33,17,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,25,13,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,107,54,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,26,13,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,89,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,27,14,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,62,31,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,28,14,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,71,36,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,29,15,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,89,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,30,15,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,53,27,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,31,16,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,144,72,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,32,16,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,47,24,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,33,17,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,54,27,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,34,17,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,139,70,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,35,18,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,70,35,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,36,18,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,132,66,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,37,19,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,90,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,38,19,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,insufficient material,127,64,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,39,20,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,127,64,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,40,20,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,101,51,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,41,21,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,132,66,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,42,21,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,109,55,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,43,22,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,stalemate,131,66,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,44,22,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,42,21,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,45,23,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,insufficient material,107,54,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,46,23,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,45,23,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,47,24,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,127,64,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,48,24,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,103,52,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,49,25,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,30,15,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,50,25,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,85,43,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,51,26,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,121,61,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,52,26,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,99,50,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
